PlantID	fullname	batch_long	batch	species	location	Latitude	Longitude	Altitude	Pool	fullname_v3.5
PB2295	2x-N710-44_Am_Pla_pb2295	2x-N710-44	2x	Am	Pla	42.32508626	2.059203408	1252.03	YF2	2x-N710-44_Am_Pla_pb2295_v3.5
PB2303	2x-N710-45_Am_Pla_pb2303	2x-N710-45	2x	Am	Pla	42.32548032	2.052160212	1283.276	YF3	2x-N710-45_Am_Pla_pb2303_v3.5
PB2307	2x-N710-46_Am_Pla_pb2307	2x-N710-46	2x	Am	Pla	42.32547321	2.052123617	1286.072	YF3	2x-N710-46_Am_Pla_pb2307_v3.5
PB2311	2x-N710-47_Am_Pla_pb2311	2x-N710-47	2x	Am	Pla	42.32549875	2.052142628	1283.809	YF3	2x-N710-47_Am_Pla_pb2311_v3.5
PB2312	2x-N710-48_Am_Pla_pb2312	2x-N710-48	2x	Am	Pla	42.32547761	2.052125427	1284.714	YF3	2x-N710-48_Am_Pla_pb2312_v3.5
PB2313	2x-N710-49_Am_Pla_pb2313	2x-N710-49	2x	Am	Pla	42.32550618	2.052320601	1282.235	YF3	2x-N710-49_Am_Pla_pb2313_v3.5
PB0888	2x-N710-5_Am_Pla_pb0888	2x-N710-5	2x	Am	Pla	42.32545206	2.052228715	1283.586	YF3	2x-N710-5_Am_Pla_pb0888_v3.5
PB2316	2x-N710-50_Am_Pla_pb2316	2x-N710-50	2x	Am	Pla	42.32548062	2.052179019	1283.711	YF3	2x-N710-50_Am_Pla_pb2316_v3.5
PB2318	2x-N710-51_Am_Pla_pb2318	2x-N710-51	2x	Am	Pla	42.3254831	2.052141982	1284.566	YF3	2x-N710-51_Am_Pla_pb2318_v3.5
PB2319	2x-N710-52_Am_Pla_pb2319	2x-N710-52	2x	Am	Pla	42.32550248	2.052315908	1282.62	YF3	2x-N710-52_Am_Pla_pb2319_v3.5
PB2320	2x-N710-53_Am_Pla_pb2320	2x-N710-53	2x	Am	Pla	42.32549048	2.052167932	1286.015	YF3	2x-N710-53_Am_Pla_pb2320_v3.5
PB2342	2x-N710-54_Am_Pla_pb2342	2x-N710-54	2x	Am	Pla	42.32514469	2.059098552	1246.601	YF2	2x-N710-54_Am_Pla_pb2342_v3.5
PB2352	2x-N710-55_Am_Pla_pb2352	2x-N710-55	2x	Am	Pla	42.32448781	2.064800941	1228.765	YF1	2x-N710-55_Am_Pla_pb2352_v3.5
PB2360	2x-N710-56_Am_Pla_pb2360	2x-N710-56	2x	Am	Pla	42.3251634	2.059045633	1246.757	YF2	2x-N710-56_Am_Pla_pb2360_v3.5
PB2410	2x-N710-57_Am_Pla_pb2410	2x-N710-57	2x	Am	Pla	42.32444555	2.064867149	1226.579	YF1	2x-N710-57_Am_Pla_pb2410_v3.5
PB2414	2x-N710-58_Am_Pla_pb2414	2x-N710-58	2x	Am	Pla	42.32445152	2.064868778	1226.88	YF1	2x-N710-58_Am_Pla_pb2414_v3.5
PB2417	2x-N710-59_Am_Pla_pb2417	2x-N710-59	2x	Am	Pla	42.3244385	2.064875024	1225.926	YF1	2x-N710-59_Am_Pla_pb2417_v3.5
PB0893	2x-N710-6_Am_Pla_pb0893	2x-N710-6	2x	Am	Pla	42.32544294	2.052212356	1286.362	YF3	2x-N710-6_Am_Pla_pb0893_v3.5
PB3320	2x-N710-60_Am_Pla_pb3320	2x-N710-60	2x	Am	Pla	42.32367597	2.084541714	1174.538	MF1	2x-N710-60_Am_Pla_pb3320_v3.5
PB3363	2x-N710-61_Am_Pla_pb3363	2x-N710-61	2x	Am	Pla	42.32456293	2.064359796	1226.977	YF1	2x-N710-61_Am_Pla_pb3363_v3.5
PB3368	2x-N710-62_Am_Pla_pb3368	2x-N710-62	2x	Am	Pla	42.32455837	2.064635377	1216.612	YF1	2x-N710-62_Am_Pla_pb3368_v3.5
PB3370	2x-N710-63_Am_Pla_pb3370	2x-N710-63	2x	Am	Pla	42.32457333	2.06445932	1221.765	YF1	2x-N710-63_Am_Pla_pb3370_v3.5
PB3373	2x-N710-64_Am_Pla_pb3373	2x-N710-64	2x	Am	Pla	42.32455022	2.064460053	1229.997	YF1	2x-N710-64_Am_Pla_pb3373_v3.5
PB3378	2x-N710-65_Am_Pla_pb3378	2x-N710-65	2x	Am	Pla	42.32453619	2.064464703	1233.273	YF1	2x-N710-65_Am_Pla_pb3378_v3.5
PB3382	2x-N710-66_Am_Pla_pb3382	2x-N710-66	2x	Am	Pla	42.3251933	2.059161738	1246.836	YF2	2x-N710-66_Am_Pla_pb3382_v3.5
PB3386	2x-N710-67_Am_Pla_pb3386	2x-N710-67	2x	Am	Pla	42.32523922	2.059030617	1247.482	YF2	2x-N710-67_Am_Pla_pb3386_v3.5
PB3388	2x-N710-68_Am_Pla_pb3388	2x-N710-68	2x	Am	Pla	42.32519388	2.059162751	1249.975	YF2	2x-N710-68_Am_Pla_pb3388_v3.5
PB3391	2x-N710-69_Am_Pla_pb3391	2x-N710-69	2x	Am	Pla	42.32514394	2.059344135	1249.381	YF2	2x-N710-69_Am_Pla_pb3391_v3.5
PB0900	2x-N710-7_Am_Pla_pb0900	2x-N710-7	2x	Am	Pla	42.32511906	2.059221318	1249.136	YF2	2x-N710-7_Am_Pla_pb0900_v3.5
PB3393	2x-N710-70_Am_Pla_pb3393	2x-N710-70	2x	Am	Pla	42.32523339	2.059050809	1247.006	YF2	2x-N710-70_Am_Pla_pb3393_v3.5
PB3400	2x-N710-71_Am_Pla_pb3400	2x-N710-71	2x	Am	Pla	42.32523693	2.059030617	1248.164	YF2	2x-N710-71_Am_Pla_pb3400_v3.5
PB3424	2x-N710-72_Am_Pla_pb3424	2x-N710-72	2x	Am	Pla	42.32447574	2.06492511	1215.679	YF1	2x-N710-72_Am_Pla_pb3424_v3.5
PB3425	2x-N710-73_Am_Pla_pb3425	2x-N710-73	2x	Am	Pla	42.32450778	2.064671167	1225.632	YF1	2x-N710-73_Am_Pla_pb3425_v3.5
PB3426	2x-N710-74_Am_Pla_pb3426	2x-N710-74	2x	Am	Pla	42.32447642	2.064864445	1221.82	YF1	2x-N710-74_Am_Pla_pb3426_v3.5
PB3430	2x-N710-75_Am_Pla_pb3430	2x-N710-75	2x	Am	Pla	42.32453266	2.064569167	1221.392	YF1	2x-N710-75_Am_Pla_pb3430_v3.5
PB3432	2x-N710-76_Am_Pla_pb3432	2x-N710-76	2x	Am	Pla	42.32448359	2.064860881	1216.624	YF1	2x-N710-76_Am_Pla_pb3432_v3.5
PB3434	2x-N710-77_Am_Pla_pb3434	2x-N710-77	2x	Am	Pla	42.32454779	2.064536413	1219.895	YF1	2x-N710-77_Am_Pla_pb3434_v3.5
PB3489	2x-N710-78_Am_Pla_pb3489	2x-N710-78	2x	Am	Pla	42.32352894	2.084614559	1185.099	MF1	2x-N710-78_Am_Pla_pb3489_v3.5
PB3490	2x-N710-79_Am_Pla_pb3490	2x-N710-79	2x	Am	Pla	42.32197389	2.088848375	1205.715	MF2	2x-N710-79_Am_Pla_pb3490_v3.5
PB0912	2x-N710-8_Am_Pla_pb0912	2x-N710-8	2x	Am	Pla	42.32678211	2.05207874	1388.862	YF3	2x-N710-8_Am_Pla_pb0912_v3.5
PB3497	2x-N710-80_Am_Pla_pb3497	2x-N710-80	2x	Am	Pla	42.32350572	2.084627412	1190.053	MF1	2x-N710-80_Am_Pla_pb3497_v3.5
PB3675	2x-N710-81_Am_Pla_pb3675	2x-N710-81	2x	Am	Pla	42.32550035	2.052315171	1284.418	YF3	2x-N710-81_Am_Pla_pb3675_v3.5
PB3677	2x-N710-82_Am_Pla_pb3677	2x-N710-82	2x	Am	Pla	42.32543157	2.052029771	1284.009	YF3	2x-N710-82_Am_Pla_pb3677_v3.5
PB3845	2x-N710-83_Am_Pla_pb3845	2x-N710-83	2x	Am	Pla	42.32905403	2.052610868	1525.345	YF3	2x-N710-83_Am_Pla_pb3845_v3.5
PB3850	2x-N710-84_Am_Pla_pb3850	2x-N710-84	2x	Am	Pla	42.32906136	2.052612737	1525.272	YF3	2x-N710-84_Am_Pla_pb3850_v3.5
PB4144	2x-N710-85_Am_Pla_pb4144	2x-N710-85	2x	Am	Pla	42.32546653	2.052171629	1281.956	YF3	2x-N710-85_Am_Pla_pb4144_v3.5
PB4169	2x-N710-86_Am_Pla_pb4169	2x-N710-86	2x	Am	Pla	42.32349888	2.084498008	1187.916	MF1	2x-N710-86_Am_Pla_pb4169_v3.5
PB4170	2x-N710-87_Am_Pla_pb4170	2x-N710-87	2x	Am	Pla	42.32356545	2.084616203	1192.511	MF1	2x-N710-87_Am_Pla_pb4170_v3.5
PB4180	2x-N710-88_Am_Pla_pb4180	2x-N710-88	2x	Am	Pla	42.32351524	2.084468404	1187.813	MF1	2x-N710-88_Am_Pla_pb4180_v3.5
PB4214	2x-N710-89_Am_Pla_pb4214	2x-N710-89	2x	Am	Pla	42.32346217	2.08460217	1193.633	MF1	2x-N710-89_Am_Pla_pb4214_v3.5
PB0952	2x-N710-9_Am_Pla_pb0952	2x-N710-9	2x	Am	Pla	42.32539646	2.059105439	1286.944	YF2	2x-N710-9_Am_Pla_pb0952_v3.5
PB4593	2x-N710-90_Am_Pla_pb4593	2x-N710-90	2x	Am	Pla	42.32362885	2.084626177	1194.341	MF1	2x-N710-90_Am_Pla_pb4593_v3.5
Z1970	2x-N710-91_Am_Pla_z1970	2x-N710-91	2x	Am	Pla	42.32371511	2.078700347	1200.457	core	2x-N710-91_Am_Pla_z1970_v3.5
Z3987	2x-N710-92_Am_Pla_z3987	2x-N710-92	2x	Am	Pla	42.32351293	2.077722061	1185.611	core	2x-N710-92_Am_Pla_z3987_v3.5
PB0464	60x-1_Am_Pla_pb0464	60x-1	60x	Am	Pla	42.32227583	2.073259597	1200.194333	core	60x-1_Am_Pla_pb0464_v3.5
PB1042	60x-2_Am_Pla_pb1042	60x-2	60x	Am	Pla	42.32090292	2.095988491	1242.647	MF3	60x-2_Am_Pla_pb1042_v3.5
PB0898	60x-3_Am_Pla_pb0898	60x-3	60x	Am	Pla	42.32548038	2.052317154	1283.797	YF3	60x-3_Am_Pla_pb0898_v3.5
Z4797	n96_Am_Pla_z4797	n96	n96	Am	Pla	42.32166099	2.070664005	1203.821	NA	n96_Am_Pla_z4797_v3.5
Z0147	n96_Am_Pla_z0147	n96	n96	Am	Pla	42.32182726	2.071775704	1224.084	NA	n96_Am_Pla_z0147_v3.5
Z0156	n96_Am_Pla_z0156	n96	n96	Am	Pla	42.32185362	2.071976417	1207.099	NA	n96_Am_Pla_z0156_v3.5
Z0035	n96_Am_Pla_z0035	n96	n96	Am	Pla	42.32186874	2.071975589	1207.434	NA	n96_Am_Pla_z0035_v3.5
Z0204	n96_Am_Pla_z0204	n96	n96	Am	Pla	42.32190173	2.072135554	1211.389	NA	n96_Am_Pla_z0204_v3.5
Z0050	n96_Am_Pla_z0050	n96	n96	Am	Pla	42.32269206	2.074133515	1193.164	NA	n96_Am_Pla_z0050_v3.5
Z2046	n96_Am_Pla_z2046	n96	n96	Am	Pla	42.32322195	2.082707483	1195.883	NA	n96_Am_Pla_z2046_v3.5
Z1778	n96_Am_Pla_z1778	n96	n96	Am	Pla	42.32322484	2.082552166	1177.311	NA	n96_Am_Pla_z1778_v3.5
Z0550	n96_Am_Pla_z0550	n96	n96	Am	Pla	42.32324247	2.082528047	1187.797	NA	n96_Am_Pla_z0550_v3.5
Z2292	n96_Am_Pla_z2292	n96	n96	Am	Pla	42.32359454	2.081963851	1184.393	NA	n96_Am_Pla_z2292_v3.5
Z2283	n96_Am_Pla_z2283	n96	n96	Am	Pla	42.3235961	2.081999912	1182.457	NA	n96_Am_Pla_z2283_v3.5
Z2294	n96_Am_Pla_z2294	n96	n96	Am	Pla	42.32359948	2.081961153	1183.949	NA	n96_Am_Pla_z2294_v3.5
Z2300	n96_Am_Pla_z2300	n96	n96	Am	Pla	42.32360116	2.081929359	1183.732	NA	n96_Am_Pla_z2300_v3.5
Z2296	n96_Am_Pla_z2296	n96	n96	Am	Pla	42.32360588	2.081925299	1181.766	NA	n96_Am_Pla_z2296_v3.5
Z2286	n96_Am_Pla_z2286	n96	n96	Am	Pla	42.323607	2.081954368	1185.514	NA	n96_Am_Pla_z2286_v3.5
Z2295	n96_Am_Pla_z2295	n96	n96	Am	Pla	42.32360819	2.081973936	1183.365	NA	n96_Am_Pla_z2295_v3.5
Z2287	n96_Am_Pla_z2287	n96	n96	Am	Pla	42.32360853	2.081924361	1180.977	NA	n96_Am_Pla_z2287_v3.5
Z2293	n96_Am_Pla_z2293	n96	n96	Am	Pla	42.32360997	2.081978164	1182.295	NA	n96_Am_Pla_z2293_v3.5
Z2290	n96_Am_Pla_z2290	n96	n96	Am	Pla	42.32361059	2.081978279	1184.116	NA	n96_Am_Pla_z2290_v3.5
Z2298	n96_Am_Pla_z2298	n96	n96	Am	Pla	42.32361395	2.081979136	1181.428	NA	n96_Am_Pla_z2298_v3.5
Z4712	n96_Am_Pla_z4712	n96	n96	Am	Pla	42.32364214	2.081965884	1176.806	NA	n96_Am_Pla_z4712_v3.5
Z4710	n96_Am_Pla_z4710	n96	n96	Am	Pla	42.32364551	2.081975459	1177.4	NA	n96_Am_Pla_z4710_v3.5
Z0713	n96_Am_Pla_z0713	n96	n96	Am	Pla	42.32365681	2.081934964	1182.894	NA	n96_Am_Pla_z0713_v3.5
Z2281	n96_Am_Pla_z2281	n96	n96	Am	Pla	42.32368318	2.081933918	1159.164	NA	n96_Am_Pla_z2281_v3.5
Z0852	n96_Am_Pla_z0852	n96	n96	Am	Pla	42.32446099	2.065055654	1222.145	NA	n96_Am_Pla_z0852_v3.5
Z0169	n96_Am_Pla_z0169	n96	n96	Am	Pla	42.32448609	2.06488582	1225.909	NA	n96_Am_Pla_z0169_v3.5
Z2018	n96_Am_Pla_z2018	n96	n96	Am	Pla	42.32451109	2.064902788	1225.374	NA	n96_Am_Pla_z2018_v3.5
Z1802	n96_Am_Pla_z1802	n96	n96	Am	Pla	42.32451883	2.064910802	1224.598	NA	n96_Am_Pla_z1802_v3.5
Z2706	n96_Am_Pla_z2706	n96	n96	Am	Pla	42.32458183	2.064503601	1233.894	NA	n96_Am_Pla_z2706_v3.5
Z4783	n96_Am_Pla_z4783	n96	n96	Am	Pla	42.32459417	2.064393839	1228.686	NA	n96_Am_Pla_z4783_v3.5
Z0847	n96_Am_Pla_z0847	n96	n96	Am	Pla	42.32463343	2.06416347	1229.266	NA	n96_Am_Pla_z0847_v3.5
Z4758	n96_Am_Pla_z4758	n96	n96	Am	Pla	42.3248285	2.063343366	1300.989	NA	n96_Am_Pla_z4758_v3.5
Z5444	n96_Am_Pla_z5444	n96	n96	Am	Pla	42.32488623	2.063280532	1220.282	NA	n96_Am_Pla_z5444_v3.5
Z4793	n96_Am_Pla_z4793	n96	n96	Am	Pla	42.32491715	2.063297364	1222.045	NA	n96_Am_Pla_z4793_v3.5
Z0347	n96_Am_Pla_z0347	n96	n96	Am	Pla	42.32502574	2.062415859	1230.095	NA	n96_Am_Pla_z0347_v3.5
Z2020	n96_Am_Pla_z2020	n96	n96	Am	Pla	42.32503701	2.06272073	1237.244	NA	n96_Am_Pla_z2020_v3.5
Z2711	n96_Am_Pla_z2711	n96	n96	Am	Pla	42.32504359	2.061967047	1235.348	NA	n96_Am_Pla_z2711_v3.5
Z2008	n96_Am_Pla_z2008	n96	n96	Am	Pla	42.3250673	2.062047337	1238.035	NA	n96_Am_Pla_z2008_v3.5
Z0047	n96_Am_Pla_z0047	n96	n96	Am	Pla	42.32508408	2.077736395	268.332	NA	n96_Am_Pla_z0047_v3.5
Z3891	n96_Am_Pla_z3891	n96	n96	Am	Pla	42.32512037	2.062697473	1467.332	NA	n96_Am_Pla_z3891_v3.5
Z1441	n96_Am_Pla_z1441	n96	n96	Am	Pla	42.32560483	2.076102189	1391.943	NA	n96_Am_Pla_z1441_v3.5
Z3257	n96_Am_Pla_z3257	n96	n96	Am	Pla	42.32582111	2.076200782	1357.271	NA	n96_Am_Pla_z3257_v3.5
Z1403	n96_Am_Pla_z1403	n96	n96	Am	Pla	42.32595265	2.075798071	1376.586	NA	n96_Am_Pla_z1403_v3.5
Z0837	n96_Am_Pla_z0837	n96	n96	Am	Pla	42.32598104	2.075841321	1378.694	NA	n96_Am_Pla_z0837_v3.5
Z3021	n96_Am_Pla_z3021	n96	n96	Am	Pla	42.32673643	2.076167529	1377.42	NA	n96_Am_Pla_z3021_v3.5
X3318	n96_Am_Ave_x3318	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x3318_v3.5
X3327	n96_Am_Ave_x3327	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x3327_v3.5
X3333	n96_Am_Ave_x3333	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x3333_v3.5
X3394	n96_Am_Ave_x3394	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x3394_v3.5
X4101	n96_Am_Ave_x4101	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4101_v3.5
X4102	n96_Am_Ave_x4102	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4102_v3.5
X4116	n96_Am_Ave_x4116	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4116_v3.5
X4128	n96_Am_Ave_x4128	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4128_v3.5
X4129	n96_Am_Ave_x4129	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4129_v3.5
X4134	n96_Am_Ave_x4134	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4134_v3.5
X4137	n96_Am_Ave_x4137	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4137_v3.5
X4140	n96_Am_Ave_x4140	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4140_v3.5
X4148	n96_Am_Ave_x4148	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4148_v3.5
X4149	n96_Am_Ave_x4149	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4149_v3.5
X4150	n96_Am_Ave_x4150	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4150_v3.5
X4153	n96_Am_Ave_x4153	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4153_v3.5
X4153	n96_Am_Ave_x4153	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4153_v3.5
X4155	n96_Am_Ave_x4155	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4155_v3.5
X4158	n96_Am_Ave_x4158	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4158_v3.5
X4159	n96_Am_Ave_x4159	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4159_v3.5
X4161	n96_Am_Ave_x4161	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4161_v3.5
X4178	n96_Am_Ave_x4178	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4178_v3.5
X4359	n96_Am_Ave_x4359	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4359_v3.5
X4392	n96_Am_Ave_x4392	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4392_v3.5
X4429	n96_Am_Ave_x4429	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4429_v3.5
X4459	n96_Am_Ave_x4459	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4459_v3.5
X4463	n96_Am_Ave_x4463	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4463_v3.5
X4477	n96_Am_Ave_x4477	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4477_v3.5
X4491	n96_Am_Ave_x4491	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4491_v3.5
X4570	n96_Am_Ave_x4570	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4570_v3.5
X4579	n96_Am_Ave_x4579	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4579_v3.5
X4580	n96_Am_Ave_x4580	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4580_v3.5
X4585	n96_Am_Ave_x4585	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4585_v3.5
X4593	n96_Am_Ave_x4593	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4593_v3.5
X4608	n96_Am_Ave_x4608	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4608_v3.5
X4624	n96_Am_Ave_x4624	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4624_v3.5
X4786	n96_Am_Ave_x4786	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4786_v3.5
X4837	n96_Am_Ave_x4837	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4837_v3.5
X4867	n96_Am_Ave_x4867	n96	n96	Am	Ave	NA	NA	NA	NA	n96_Am_Ave_x4867_v3.5
Z0704	n96_Am_Pla_z0704	n96	n96	Am	Pla	NA	NA	NA	NA	n96_Am_Pla_z0704_v3.5
Z0854	n96_Am_Pla_z0854	n96	n96	Am	Pla	NA	NA	NA	NA	n96_Am_Pla_z0854_v3.5
Z5451	n96_Am_Pla_z5451	n96	n96	Am	Pla	NA	NA	NA	NA	n96_Am_Pla_z5451_v3.5
L1190	TRIO-1_Am_Pla_L1190	TRIO-1	TRIO	Am	Pla	42.32542886	2.053844893	1216.81	NA	TRIO-1_Am_Pla_L1190_v3.5
406	TRIO-1_Am_GH_406	TRIO-1	TRIO	Am	GH	NA	NA	NA	NA	TRIO-1_Am_GH_406_v3.5
S1803	TRIO-10_Am_Pla_S1803	TRIO-10	TRIO	Am	Pla	42.3263188	2.080772519	1355.982	NA	TRIO-10_Am_Pla_S1803_v3.5
D10	TRIO-10_Am_GH_D10	TRIO-10	TRIO	Am	GH	NA	NA	NA	NA	TRIO-10_Am_GH_D10_v3.5
S5237	TRIO-11_Am_Pla_S5237	TRIO-11	TRIO	Am	Pla	42.3263955	2.080376425	1359.074	NA	TRIO-11_Am_Pla_S5237_v3.5
D7	TRIO-11_Am_GH_D7	TRIO-11	TRIO	Am	GH	NA	NA	NA	NA	TRIO-11_Am_GH_D7_v3.5
T0082	TRIO-12_Am_Pla_T0082	TRIO-12	TRIO	Am	Pla	42.32285177	2.075078988	1196.111	NA	TRIO-12_Am_Pla_T0082_v3.5
D8	TRIO-12_Am_GH_D8	TRIO-12	TRIO	Am	GH	NA	NA	NA	NA	TRIO-12_Am_GH_D8_v3.5
T0281	TRIO-13_Am_Pla_T0281	TRIO-13	TRIO	Am	Pla	42.32179461	2.071716692	1200.723	NA	TRIO-13_Am_Pla_T0281_v3.5
D9	TRIO-13_Am_GH_D9	TRIO-13	TRIO	Am	GH	NA	NA	NA	NA	TRIO-13_Am_GH_D9_v3.5
T1352	TRIO-14_Am_Pla_T1352	TRIO-14	TRIO	Am	Pla	42.32638224	2.080362026	1357.874	NA	TRIO-14_Am_Pla_T1352_v3.5
V0574	TRIO-15_Am_Pla_V0574	TRIO-15	TRIO	Am	Pla	42.32321091	2.079508545	1197.306	NA	TRIO-15_Am_Pla_V0574_v3.5
V0574	TRIO-15_Am_Pla_V0574	TRIO-15	TRIO	Am	Pla	NA	NA	NA	NA	TRIO-15_Am_Pla_V0574_v3.5
V0574	TRIO-15_Am_Pla_V0574	TRIO-15	TRIO	Am	Pla	NA	NA	NA	NA	TRIO-15_Am_Pla_V0574_v3.5
L1293	TRIO-2_Am_Pla_L1293	TRIO-2	TRIO	Am	Pla	42.32542818	2.053826298	1217.62	NA	TRIO-2_Am_Pla_L1293_v3.5
603	TRIO-2_Am_GH_603	TRIO-2	TRIO	Am	GH	NA	NA	NA	NA	TRIO-2_Am_GH_603_v3.5
M0989	TRIO-3_Am_Pla_M0989	TRIO-3	TRIO	Am	Pla	42.32915747	2.052679216	1473.22	NA	TRIO-3_Am_Pla_M0989_v3.5
608	TRIO-3_Am_GH_608	TRIO-3	TRIO	Am	GH	NA	NA	NA	NA	TRIO-3_Am_GH_608_v3.5
P0192	TRIO-4_Am_Pla_P0192	TRIO-4	TRIO	Am	Pla	42.32180229	2.07185549	1155.25	NA	TRIO-4_Am_Pla_P0192_v3.5
D01	TRIO-4_Am_GH_D01	TRIO-4	TRIO	Am	GH	NA	NA	NA	NA	TRIO-4_Am_GH_D01_v3.5
P0239	TRIO-5_Am_Pla_P0239	TRIO-5	TRIO	Am	Pla	42.32344233	2.077388107	1137.47	NA	TRIO-5_Am_Pla_P0239_v3.5
D02	TRIO-5_Am_GH_D02	TRIO-5	TRIO	Am	GH	NA	NA	NA	NA	TRIO-5_Am_GH_D02_v3.5
P0247	TRIO-6_Am_Pla_P0247	TRIO-6	TRIO	Am	Pla	42.3217582	2.072355695	1161.95	NA	TRIO-6_Am_Pla_P0247_v3.5
D03	TRIO-6_Am_GH_D03	TRIO-6	TRIO	Am	GH	NA	NA	NA	NA	TRIO-6_Am_GH_D03_v3.5
P0278	TRIO-7_Am_Pla_P0278	TRIO-7	TRIO	Am	Pla	42.32284799	2.075153986	1155.79	NA	TRIO-7_Am_Pla_P0278_v3.5
D04	TRIO-7_Am_GH_D04	TRIO-7	TRIO	Am	GH	NA	NA	NA	NA	TRIO-7_Am_GH_D04_v3.5
P0293	TRIO-8_Am_Pla_P0293	TRIO-8	TRIO	Am	Pla	42.32286576	2.075238613	1152.85	NA	TRIO-8_Am_Pla_P0293_v3.5
D05	TRIO-8_Am_GH_D05	TRIO-8	TRIO	Am	GH	NA	NA	NA	NA	TRIO-8_Am_GH_D05_v3.5
P0578	TRIO-9_Am_Pla_P0578	TRIO-9	TRIO	Am	Pla	42.3236526	2.079248327	1134.88	NA	TRIO-9_Am_Pla_P0578_v3.5
D06	TRIO-9_Am_GH_D06	TRIO-9	TRIO	Am	GH	NA	NA	NA	NA	TRIO-9_Am_GH_D06_v3.5
